Poder,Poder_texto,Poder_orden,Poder_imagen,Jurisdiccion,Jurisdiccion_texto,Jurisdiccion_orden,Jurisdiccion_imagen,Administracion,Administracion_texto,Administracion_imagen,Nivel1,Nivel1_texto,Nivel1_imagen,Nivel2,Nivel2_texto,Nivel2_imagen,Nivel3,Nivel3_texto,Nivel3_imagen,Mes,Devengado Anterior,Sancionado,Presupuestado,Comprometido,Devengado,Pagado,Leyenda_Fecha_Act,Cod. Ejercicio Presupuestario
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINPLAN - Ministerio de Planificación Federal, Inversión Pública y Servicios",,12,quien/MINPLAN.jpg,"ADM DESC MINPLAN - Administración Descentralizada del Ministerio de Planificación Federal, Inversión Pública y Servicios",,quien/adm_desc.svg,CONAE - Comisión Nacional de Actividades Espaciales,,quien/CONAE.jpg,GGESTEC - Gerencia de Gestión Tecnológica,,quien/default.jpg,Programa 16 - Generacion de Ciclos de Informacion Espacial Completos,,,12,"858,65171479","1075,902385","1332,269348","916,11201507","907,54247482","770,44342365",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINPLAN - Ministerio de Planificación Federal, Inversión Pública y Servicios",,12,quien/MINPLAN.jpg,"ADM DESC MINPLAN - Administración Descentralizada del Ministerio de Planificación Federal, Inversión Pública y Servicios",,quien/adm_desc.svg,CONEA - Comisión Nacional de Energía Atómica,,quien/CONEA.jpg,CONEA - Comisión Nacional de Energía Atómica,,quien/CONEA.jpg,Programa 1 - Actividades Centrales,,,12,"558,200217","945,412169","1080,561594","945,1816679","824,93976738","817,83411893",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINPLAN - Ministerio de Planificación Federal, Inversión Pública y Servicios",,12,quien/MINPLAN.jpg,"ADM DESC MINPLAN - Administración Descentralizada del Ministerio de Planificación Federal, Inversión Pública y Servicios",,quien/adm_desc.svg,CONEA - Comisión Nacional de Energía Atómica,,quien/CONEA.jpg,CONEA - Comisión Nacional de Energía Atómica,,quien/CONEA.jpg,Programa 24 - Suministros  y Tecnologia Ciclo Combustible Nuclear,,,12,"260,23635655","313,397713","362,299215","271,07112939","246,57392224","244,11288903",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINPLAN - Ministerio de Planificación Federal, Inversión Pública y Servicios",,12,quien/MINPLAN.jpg,"ADM DESC MINPLAN - Administración Descentralizada del Ministerio de Planificación Federal, Inversión Pública y Servicios",,quien/adm_desc.svg,CONEA - Comisión Nacional de Energía Atómica,,quien/CONEA.jpg,GAATN - Gerencia de Área Aplicaciones de la Tecnología Nuclear,,quien/GAATN.jpg,Programa 21 - Aplicaciones de la Tecnologia Nuclear,,,12,"441,79362898","742,00031","393,806612","317,34416974","282,50354577","268,78220037",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINPLAN - Ministerio de Planificación Federal, Inversión Pública y Servicios",,12,quien/MINPLAN.jpg,"ADM DESC MINPLAN - Administración Descentralizada del Ministerio de Planificación Federal, Inversión Pública y Servicios",,quien/adm_desc.svg,CONEA - Comisión Nacional de Energía Atómica,,quien/CONEA.jpg,GAEN - Gerencia Área Energía Nuclear,,quien/GAEN.jpg,Programa 20 - Desarrollos y Suministros para la Energia Nuclear,,,12,"363,87017734","533,163181","437,642308","371,31060942","295,01028636","287,96695697",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINPLAN - Ministerio de Planificación Federal, Inversión Pública y Servicios",,12,quien/MINPLAN.jpg,"ADM DESC MINPLAN - Administración Descentralizada del Ministerio de Planificación Federal, Inversión Pública y Servicios",,quien/adm_desc.svg,CONEA - Comisión Nacional de Energía Atómica,,quien/CONEA.jpg,GAInN - Gerencia Área Investigación no Nuclear,,quien/GAInN.jpg,Programa 23 - Investigacion y Aplicaciones no Nucleares,,,12,"157,44872702","210,585539","269,067212","217,48061062","156,15330481","148,36964484",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINPLAN - Ministerio de Planificación Federal, Inversión Pública y Servicios",,12,quien/MINPLAN.jpg,"ADM DESC MINPLAN - Administración Descentralizada del Ministerio de Planificación Federal, Inversión Pública y Servicios",,quien/adm_desc.svg,CONEA - Comisión Nacional de Energía Atómica,,quien/CONEA.jpg,GTyMA - Gerencia de Tecnología y Medio Ambiente,,quien/GTyMA.jpg,Programa 22 - Acciones para la Seguridad Nuclear y Proteccion Ambiental,,,12,"222,55126182","264,151088","351,226665","308,64018818","262,58994108","250,13447708",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINPLAN - Ministerio de Planificación Federal, Inversión Pública y Servicios",,12,quien/MINPLAN.jpg,"ADM DESC MINPLAN - Administración Descentralizada del Ministerio de Planificación Federal, Inversión Pública y Servicios",,quien/adm_desc.svg,DNV - Dirección Nacional de Vialidad,,quien/DNV.jpg,DNV - Dirección Nacional de Vialidad,,quien/DNV.jpg,Programa 1 - Actividades Centrales,,,12,"700,62012479","674,131153","828,838787","726,62772653","665,95675653","650,25625991",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINPLAN - Ministerio de Planificación Federal, Inversión Pública y Servicios",,12,quien/MINPLAN.jpg,"ADM DESC MINPLAN - Administración Descentralizada del Ministerio de Planificación Federal, Inversión Pública y Servicios",,quien/adm_desc.svg,DNV - Dirección Nacional de Vialidad,,quien/DNV.jpg,OCCOVI - Órgano de Control de Concesiones Viales,,quien/default.jpg,Programa 36 - Control de Concesiones Viales,,,12,"127,47069542","191,212491","166,741574","162,07769745","137,67235645","134,32744328",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINPLAN - Ministerio de Planificación Federal, Inversión Pública y Servicios",,12,quien/MINPLAN.jpg,"ADM DESC MINPLAN - Administración Descentralizada del Ministerio de Planificación Federal, Inversión Pública y Servicios",,quien/adm_desc.svg,DNV - Dirección Nacional de Vialidad,,quien/DNV.jpg,OCCOVI - Órgano de Control de Concesiones Viales,,quien/default.jpg,Programa 38 - Infraestructura en Areas Urbanas,,,12,"79,71034889","66,876475","77,658206","76,14078055","76,14078055","64,10404019",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINPLAN - Ministerio de Planificación Federal, Inversión Pública y Servicios",,12,quien/MINPLAN.jpg,"ADM DESC MINPLAN - Administración Descentralizada del Ministerio de Planificación Federal, Inversión Pública y Servicios",,quien/adm_desc.svg,DNV - Dirección Nacional de Vialidad,,quien/DNV.jpg,OCCOVI - Órgano de Control de Concesiones Viales,,quien/default.jpg,Programa 37 - Infraestructura en Concesiones Viales,,,12,"42,40959583","48,672048","27,880231","27,88022237","27,88022237","26,0934059",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINPLAN - Ministerio de Planificación Federal, Inversión Pública y Servicios",,12,quien/MINPLAN.jpg,"ADM DESC MINPLAN - Administración Descentralizada del Ministerio de Planificación Federal, Inversión Pública y Servicios",,quien/adm_desc.svg,DNV - Dirección Nacional de Vialidad,,quien/DNV.jpg,OCCOVI - Órgano de Control de Concesiones Viales,,quien/default.jpg,Programa 39 - Obras de Mejoras en Corredores Viales Nacionales,,,12,0,"5,683625","0,000001",0,0,0,Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINPLAN - Ministerio de Planificación Federal, Inversión Pública y Servicios",,12,quien/MINPLAN.jpg,"ADM DESC MINPLAN - Administración Descentralizada del Ministerio de Planificación Federal, Inversión Pública y Servicios",,quien/adm_desc.svg,DNV - Dirección Nacional de Vialidad,,quien/DNV.jpg,SGMANT - Subgerencia de Mantenimiento y Equipos,,quien/default.jpg,Programa 16 - Mantenimiento,,,12,"3296,89611622","3146,411486","4324,714139","4251,97030393","4016,27939893","3860,26188877",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINPLAN - Ministerio de Planificación Federal, Inversión Pública y Servicios",,12,quien/MINPLAN.jpg,"ADM DESC MINPLAN - Administración Descentralizada del Ministerio de Planificación Federal, Inversión Pública y Servicios",,quien/adm_desc.svg,DNV - Dirección Nacional de Vialidad,,quien/DNV.jpg,SGOyC - Subgerencia de Obras y Concesiones,,quien/default.jpg,Programa 22 - Construcciones,,,12,"10944,77543239","13416,725163","12712,292513","11910,23563561","11910,23563561","11436,7203877",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINPLAN - Ministerio de Planificación Federal, Inversión Pública y Servicios",,12,quien/MINPLAN.jpg,"ADM DESC MINPLAN - Administración Descentralizada del Ministerio de Planificación Federal, Inversión Pública y Servicios",,quien/adm_desc.svg,DNV - Dirección Nacional de Vialidad,,quien/DNV.jpg,SGOyC - Subgerencia de Obras y Concesiones,,quien/default.jpg,Programa 40 - Obras en Corredores Viales,,,12,"3726,65161745","3485,671253","4232,90291","4217,62783984","4217,62783984","4059,05185053",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINPLAN - Ministerio de Planificación Federal, Inversión Pública y Servicios",,12,quien/MINPLAN.jpg,"ADM DESC MINPLAN - Administración Descentralizada del Ministerio de Planificación Federal, Inversión Pública y Servicios",,quien/adm_desc.svg,DNV - Dirección Nacional de Vialidad,,quien/DNV.jpg,SGOyC - Subgerencia de Obras y Concesiones,,quien/default.jpg,Programa 26 - Sistema de Contratos de Recuperacion y Mantenimiento,,,12,"1397,35439814","1186,89529","1143,915619","1138,72016101","1138,72016101","1022,41522543",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINPLAN - Ministerio de Planificación Federal, Inversión Pública y Servicios",,12,quien/MINPLAN.jpg,"ADM DESC MINPLAN - Administración Descentralizada del Ministerio de Planificación Federal, Inversión Pública y Servicios",,quien/adm_desc.svg,DNV - Dirección Nacional de Vialidad,,quien/DNV.jpg,SGOyC - Subgerencia de Obras y Concesiones,,quien/default.jpg,Programa 41 - Sistema de Transporte Inteligente,,,12,0,6,"0,000004",0,0,0,Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINPLAN - Ministerio de Planificación Federal, Inversión Pública y Servicios",,12,quien/MINPLAN.jpg,"ADM DESC MINPLAN - Administración Descentralizada del Ministerio de Planificación Federal, Inversión Pública y Servicios",,quien/adm_desc.svg,ENARGAS - Ente Nacional Regulador del Gas,,quien/ENARGAS.jpg,Programa 16 - Regulacion del Transporte y Distribucion  de Gas,,quien/default.jpg,,,,12,"309,50560506","368,957795","433,11863","367,13701762","360,6066647","360,5891318",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINPLAN - Ministerio de Planificación Federal, Inversión Pública y Servicios",,12,quien/MINPLAN.jpg,"ADM DESC MINPLAN - Administración Descentralizada del Ministerio de Planificación Federal, Inversión Pública y Servicios",,quien/adm_desc.svg,ENOHSA - Ente Nacional de Obras Hídricas de Saneamiento,,quien/ENOHSA.jpg,Programa 20 - Asistencia Tecnico,,quien/default.jpg,,,,12,"3717,17809579","4250,015905","4058,40892","3912,21400381","3946,36376724","3873,33549519",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINPLAN - Ministerio de Planificación Federal, Inversión Pública y Servicios",,12,quien/MINPLAN.jpg,"ADM DESC MINPLAN - Administración Descentralizada del Ministerio de Planificación Federal, Inversión Pública y Servicios",,quien/adm_desc.svg,ENRE - Ente Nacional Regulador de la Electricidad,,quien/ENRE.jpg,DIRENRE - Directorio de Ente Nacinal Regulador de la Electricidad,,quien/DIRENRE.jpg,Programa 16 - Regulacion y Contralor del Mercado Electrico,,,12,"201,88680674","243,81","243,81","214,64594081","210,01142281","209,64341296",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINPLAN - Ministerio de Planificación Federal, Inversión Pública y Servicios",,12,quien/MINPLAN.jpg,"ADM DESC MINPLAN - Administración Descentralizada del Ministerio de Planificación Federal, Inversión Pública y Servicios",,quien/adm_desc.svg,INA - Instituto Nacional del Agua,,quien/INA.jpg,Programa 16 - Desarrollo de la Ciencia y Tecnica del Agua,,quien/default.jpg,,,,12,"121,88938804","146,837","161,988","141,7252008","133,62707948","132,87249566",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINPLAN - Ministerio de Planificación Federal, Inversión Pública y Servicios",,12,quien/MINPLAN.jpg,"ADM DESC MINPLAN - Administración Descentralizada del Ministerio de Planificación Federal, Inversión Pública y Servicios",,quien/adm_desc.svg,ORSEP - Organismo Regulador de Seguridad de Presas,,quien/ORSEP.jpg,Programa 17 - Control de Seguridad de Presas,,quien/default.jpg,,,,12,"51,03246574","62,854","76,798234","59,32861264","59,03963055","56,05649187",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINPLAN - Ministerio de Planificación Federal, Inversión Pública y Servicios",,12,quien/MINPLAN.jpg,"ADM DESC MINPLAN - Administración Descentralizada del Ministerio de Planificación Federal, Inversión Pública y Servicios",,quien/adm_desc.svg,SEGEMAR - Servicio Geológico Minero Argentino,,quien/SEGEMAR.jpg,INGEOL - Instituto de Geología y Recursos Minerales,,quien/default.jpg,Programa 19 - Produccion de Informacion Geologica de Base,,,12,"49,98048205","70,316633","70,666633","58,6502701","57,65810455","54,81191276",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINPLAN - Ministerio de Planificación Federal, Inversión Pública y Servicios",,12,quien/MINPLAN.jpg,"ADM DESC MINPLAN - Administración Descentralizada del Ministerio de Planificación Federal, Inversión Pública y Servicios",,quien/adm_desc.svg,SEGEMAR - Servicio Geológico Minero Argentino,,quien/SEGEMAR.jpg,INTECMIN - Instituto de Tecnología Minera,,quien/default.jpg,Programa 16 - Desarrollo y Aplicacion de la Tecnologia Minera,,,12,"29,22958772","38,056423","38,491423","35,39359614","34,77174115","33,84954626",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINPLAN - Ministerio de Planificación Federal, Inversión Pública y Servicios",,12,quien/MINPLAN.jpg,"ADM DESC MINPLAN - Administración Descentralizada del Ministerio de Planificación Federal, Inversión Pública y Servicios",,quien/adm_desc.svg,SEGEMAR - Servicio Geológico Minero Argentino,,quien/SEGEMAR.jpg,SEGEMAR - Servicio Geológico Minero Argentino,,quien/SEGEMAR.jpg,Programa 1 - Actividades Centrales,,,12,"79,29473899","98,425944","97,640944","90,83225836","90,41760059","88,50868925",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINPLAN - Ministerio de Planificación Federal, Inversión Pública y Servicios",,12,quien/MINPLAN.jpg,"ADM DESC MINPLAN - Administración Descentralizada del Ministerio de Planificación Federal, Inversión Pública y Servicios",,quien/adm_desc.svg,TTN - Tribunal de Tasaciones de la Nación,,quien/TTN.jpg,Programa 54 - Tasacion de Bienes,,quien/default.jpg,,,,12,"22,62541252","32,305","38,749","30,01780008","28,3719734","27,49520671",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINED - Ministerio de Educación,,13,quien/MINED.jpg,ADM CTRAL MINED - Administración Central del Ministerio de Educación,,quien/adm_ctral.svg,DIRBIBMAE - Dirección de la Biblioteca Nacional de Maestros,,quien/DIRBIBMAE.jpg,Programa 35 - Servicio de la Biblioteca de Maestros,,quien/default.jpg,,,,12,"15,75518057","20,515492","19,61181","18,24092049","17,65694559","17,14747959",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINED - Ministerio de Educación,,13,quien/MINED.jpg,ADM CTRAL MINED - Administración Central del Ministerio de Educación,,quien/adm_ctral.svg,DIRINET - Direccion Ejecutiva del INET,,quien/DIRINET.jpg,Programa 39 - Innovacion y Desarrollo de la Formacion Tecnologica,,quien/default.jpg,,,,12,"1555,38935716","2605,506835","2602,148853","1654,94689315","1613,78360094","1187,36061466",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINED - Ministerio de Educación,,13,quien/MINED.jpg,ADM CTRAL MINED - Administración Central del Ministerio de Educación,,quien/adm_ctral.svg,DIRINF - Dirección de Infraestructura,,quien/DIRINF.jpg,Programa 37 - Infraestructura y Equipamiento,,quien/default.jpg,,,,12,"2181,49125741","1385,113531","2027,901205","1724,88770704","1690,57682459","1135,15505531",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINED - Ministerio de Educación,,13,quien/MINED.jpg,ADM CTRAL MINED - Administración Central del Ministerio de Educación,,quien/adm_ctral.svg,DNCOOPEDUC - Dirección Nacional de Cooperación e Integración Educativa Internacional,,quien/DNCOOPEDUC.jpg,Programa 30 - Cooperacion e Integracion Educativa Internacional,,quien/default.jpg,,,,12,"36,71423397","41,917757","47,287817","45,29685501","45,26506145","41,92109537",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINED - Ministerio de Educación,,13,quien/MINED.jpg,ADM CTRAL MINED - Administración Central del Ministerio de Educación,,quien/adm_ctral.svg,DNGESTED - Dirección Nacional de Gestión Educativa,,quien/DNGESTED.jpg,Programa 29 - Gestion Educativa,,quien/default.jpg,,,,12,"2620,23679545","4387,165309","3823,771416","3000,94970745","2938,27469893","2600,61728804",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
